task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95
deepsense-beam,0.05,1.0,dino_detector,3,0.010178117048346055,0.011660497951541577,0.013195095597166914,0.0,0.0,0.0,0.010178117048346055,0.011660497951541577,0.013195095597166914,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.3333333333333333,1.5275252316519468,1.728557523228866,0.10916030534351145,0.010494448156387422,0.011875586037450227,0.08710066305003013,0.0959019787655925,0.10852330518201991,0.0,0.0,0.0,0.989821882951654,0.011660497951541598,0.013195095597166938,0.9033078880407125,0.015890580148596397,0.017981884223688047
deepsense-beam,0.05,1.0,ensemble_detector,3,0.3002544529262086,0.2756912616953049,0.31197403133990326,0.013513513513513514,0.023406091994174018,0.026486486486486487,0.3078880407124682,0.2858606211061977,0.32348174483089864,0.6531531531531531,0.5660103046431748,0.6405009554296845,40.333333333333336,37.44774136491189,42.37610857284771,0.43867684478371505,0.31444668321681746,0.3558299193139885,0.4922104644326866,0.4264651679141756,0.4825907678106866,0.0,0.0,0.0,0.6921119592875318,0.28586062110619764,0.3234817448308986,0.9083969465648855,0.0201965748936228,0.022854575985021462
deepsense-beam,0.05,1.0,fixed_refine_all,3,0.3027989821882952,0.2765354318619466,0.31292929981089007,0.013513513513513514,0.023406091994174018,0.026486486486486487,0.3104325699745547,0.28657319542597637,0.32428809858256863,0.6531531531531531,0.5660103046431748,0.6405009554296845,40.666666666666664,37.5410886008029,42.48174091431649,0.5656488549618321,0.4298597931389645,0.4864321478738529,0.3787205206117023,0.3280064539788729,0.37117424442124825,0.0,0.0,0.0,0.6895674300254453,0.2865731954259763,0.3242880985825686,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.05,1.0,opensemcom_progressive,3,0.6081424936386769,0.09544528922906387,0.10800651232139216,0.02257450856055802,0.01968292595231035,0.02227332749013147,0.6234096692111959,0.10723311707738158,0.12134569526091107,0.9774254914394419,0.01968292595231035,0.02227332749013147,81.66666666666667,14.047538337136984,15.896286079179347,0.7938931297709924,0.17943153636594428,0.20304589781109267,0.7738009972829039,0.05945052846309665,0.06727460607880334,0.13740458015267176,0.0652214026360117,0.0738049649628996,0.37659033078880405,0.10723311707738155,0.12134569526091103,0.9134860050890584,0.011660497951541598,0.013195095597166938
deepsense-beam,0.05,1.0,witt_context_style,3,0.3027989821882952,0.2765354318619466,0.31292929981089007,0.013513513513513514,0.023406091994174018,0.026486486486486487,0.3104325699745547,0.28657319542597637,0.32428809858256863,0.6531531531531531,0.5660103046431748,0.6405009554296845,40.666666666666664,37.5410886008029,42.48174091431649,0.5035623409669211,0.3725451540537692,0.42157452815733915,0.4284499595055027,0.3711129481120375,0.41995383456479135,0.0,0.0,0.0,0.6895674300254453,0.2865731954259763,0.3242880985825686,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,0.6,deepjscc_pca,3,0.0025445292620865138,0.004407253963279586,0.004987277353689568,0.0,0.0,0.0,0.0025445292620865138,0.004407253963279586,0.004987277353689568,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.10152671755725191,0.002644352377967743,0.002992366412213731,0.024330900243309004,0.042142355415301154,0.04768856447688565,0.0,0.0,0.0,0.9974554707379135,0.004407253963279593,0.004987277353689576,0.89058524173028,0.01166049795154155,0.013195095597166882
deepsense-beam,0.1,0.6,dino_detector,3,0.49109414758269715,0.12269275777344726,0.13883992558710997,0.00895863395863396,0.007771498365128071,0.00879427827930232,0.4961832061068702,0.12704822119918505,0.1437685964304487,0.9910413660413661,0.007771498365128056,0.008794278279302303,65.0,16.64331697709324,18.833686132388777,0.5465648854961832,0.11434339907926655,0.12939173678740384,0.8925972326859354,0.04240666235529225,0.04798765593547264,0.0,0.0,0.0,0.5038167938931298,0.12704822119918502,0.14376859643044868,0.9033078880407125,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,0.6,ensemble_detector,3,0.4351145038167939,0.08078629957449131,0.09141830394008596,0.020082226438962684,0.022322914318601984,0.025260755558245942,0.44529262086514,0.0910714003469378,0.10305699111133021,0.9799177735610374,0.02232291431860196,0.025260755558245914,58.333333333333336,11.930353445448853,13.500465835584258,0.5898218829516538,0.10017854038163158,0.11336269022246323,0.736211340457951,0.015981018730818516,0.01808422511367854,0.0,0.0,0.0,0.55470737913486,0.0910714003469378,0.10305699111133021,0.9083969465648855,0.0201965748936228,0.022854575985021462
deepsense-beam,0.1,0.6,fixed_refine_all,3,0.3231552162849873,0.08233429866342716,0.09317002981386269,0.013605442176870748,0.02356531710978064,0.026666666666666665,0.3282442748091603,0.0860261654166767,0.09734777033091234,0.9863945578231292,0.02356531710978067,0.026666666666666696,43.0,11.269427669584644,12.752557913349513,0.5923664122137405,0.12903924812501502,0.1460216554963685,0.5422043939562541,0.025596859182290547,0.02896557293703661,0.0,0.0,0.0,0.6717557251908396,0.08602616541667663,0.09734777033091227,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,0.6,opensemcom_progressive,3,0.5318066157760813,0.14450148462596113,0.16351882325231448,0.016313932980599646,0.018908096686412315,0.021396525635056698,0.5419847328244275,0.1524807966063983,0.17254826477522717,0.9836860670194003,0.01890809668641235,0.02139652563505674,71.0,19.974984355438178,22.603822685554757,0.5877862595419847,0.1372327169457585,0.1552934382977045,0.8984302256115552,0.04223507472028833,0.047793486247644755,0.0,0.0,0.0,0.45801526717557256,0.15248079660639827,0.17254826477522714,0.905852417302799,0.019210774644454805,0.021739037988141748
deepsense-beam,0.1,0.6,witt_context_style,3,0.3486005089058524,0.07797228216816572,0.08823394347427509,0.01899335232668566,0.019235165337634468,0.02176663865575683,0.356234096692112,0.08408504652345195,0.09515118752046889,0.9810066476733144,0.019235165337634454,0.021766638655756815,46.666666666666664,11.015141094572204,12.464805565181424,0.5631043256997456,0.10931056048048751,0.12369654377660953,0.6164004752137333,0.021619058487707267,0.024464267705507945,0.0,0.0,0.0,0.6437659033078881,0.08408504652345195,0.09515118752046889,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,0.8,deepjscc_pca,3,0.0025445292620865138,0.004407253963279586,0.004987277353689568,0.0,0.0,0.0,0.0025445292620865138,0.004407253963279586,0.004987277353689568,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.10152671755725191,0.002644352377967743,0.002992366412213731,0.024330900243309004,0.042142355415301154,0.04768856447688565,0.0,0.0,0.0,0.9974554707379135,0.004407253963279593,0.004987277353689576,0.89058524173028,0.01166049795154155,0.013195095597166882
deepsense-beam,0.1,0.8,dino_detector,3,0.7277353689567431,0.07646299847998332,0.08652602820071006,0.045196615366280425,0.021412150379644394,0.024230129139808217,0.7633587786259541,0.09286660351600338,0.10508845473583397,0.9548033846337196,0.021412150379644366,0.02423012913980819,100.0,12.165525060596439,13.766587570394243,0.7870229007633588,0.08357994316440301,0.09457960926225054,0.9248120183313696,0.011077375684712737,0.012535230633627688,0.0,0.0,0.0,0.23664122137404578,0.09286660351600337,0.10508845473583395,0.9033078880407125,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,0.8,ensemble_detector,3,0.5979643765903307,0.12984580989489136,0.14693436606008256,0.021237080103359174,0.02733899337778775,0.030936983364636742,0.6132315521628499,0.14610562055934448,0.1653340739457075,0.9787629198966408,0.02733899337778777,0.030936983364636763,80.33333333333333,19.139836293274122,21.65876368688768,0.7745547073791349,0.1607161826152789,0.18186748134027822,0.7707593939462862,0.01679311990808212,0.019003204106951155,0.0,0.0,0.0,0.3867684478371502,0.14610562055934448,0.1653340739457075,0.9083969465648855,0.0201965748936228,0.022854575985021462
deepsense-beam,0.1,0.8,fixed_refine_all,3,0.42493638676844786,0.05929353790193917,0.06709695453502412,0.02103433289873968,0.023346539413931538,0.02641909639794798,0.4351145038167939,0.06996298770924947,0.07917057358300149,0.9789656671012604,0.023346539413931514,0.026419096397947952,57.0,9.16515138991168,10.371345139373195,0.7526717557251908,0.10494448156387416,0.1187558603745022,0.5645485868381891,0.005530966029760984,0.006258877263275912,0.0,0.0,0.0,0.564885496183206,0.06996298770924946,0.07917057358300147,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,0.8,opensemcom_progressive,3,0.7506361323155216,0.10136684115543051,0.1147073791348601,0.029030991776089813,0.01409307238883251,0.015947812709306612,0.7735368956743002,0.10858314653105278,0.12287339740315341,0.9709690082239102,0.014093072388832508,0.01594781270930661,101.33333333333333,14.224392195567912,16.096415059813094,0.7961832061068702,0.09772483187794748,0.11058605766283805,0.9418025985235837,0.017639515631859698,0.019960991032920466,0.0,0.0,0.0,0.22646310432569972,0.10858314653105275,0.12287339740315338,0.9083969465648855,0.0201965748936228,0.022854575985021462
deepsense-beam,0.1,0.8,witt_context_style,3,0.5190839694656488,0.1228509690032907,0.13901895844754228,0.016409266409266408,0.01803237615083919,0.020405554560638566,0.5292620865139949,0.133387709130597,0.15094240235534986,0.9835907335907336,0.018032376150839188,0.020405554560638563,69.33333333333333,17.473789896108208,19.773454708550833,0.7880407124681934,0.17340402186977616,0.1962251230619549,0.6567990739104067,0.014639398652606654,0.016566039075599125,0.0,0.0,0.0,0.4707379134860051,0.13338770913059703,0.1509424023553499,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,1.0,deepjscc_pca,3,0.0025445292620865138,0.004407253963279586,0.004987277353689568,0.0,0.0,0.0,0.0025445292620865138,0.004407253963279586,0.004987277353689568,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.10152671755725191,0.002644352377967743,0.002992366412213731,0.024330900243309004,0.042142355415301154,0.04768856447688565,0.0,0.0,0.0,0.9974554707379135,0.004407253963279593,0.004987277353689576,0.89058524173028,0.01166049795154155,0.013195095597166882
deepsense-beam,0.1,1.0,dino_detector,3,0.8218829516539441,0.03442175383834271,0.038951881335310544,0.06847407476580562,0.0198935114010541,0.02251162735854993,0.8829516539440204,0.051960757904992674,0.05879913282493921,0.9315259252341944,0.019893511401054102,0.022511627358549932,115.66666666666667,6.8068592855540455,7.7026864000670425,0.8946564885496183,0.046764682114493465,0.052919219542445356,0.9190434848933098,0.014294851877289608,0.016176147695582805,0.0,0.0,0.0,0.11704834605597965,0.05196075790499271,0.05879913282493925,0.9033078880407125,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,1.0,ensemble_detector,3,0.7837150127226463,0.08373782530231215,0.0947582697201018,0.036437091188918816,0.01524396347408115,0.01725016857394405,0.8142493638676845,0.09725961757565597,0.11005961812162667,0.9635629088110811,0.015243963474081173,0.017250168573944073,106.66666666666667,12.741009902410928,14.417809973933089,0.9956743002544529,0.10698557933322149,0.12106557993378925,0.7871693627728598,0.006254198503950317,0.007077291852049298,0.0,0.0,0.0,0.1857506361323155,0.09725961757565593,0.11005961812162662,0.9083969465648855,0.0201965748936228,0.022854575985021462
deepsense-beam,0.1,1.0,fixed_refine_all,3,0.5674300254452925,0.10364077279601171,0.11728057502268448,0.022444946357989836,0.028381524409937815,0.03211671828585549,0.5826972010178116,0.12221689525214073,0.13830143645175375,0.9775550536420101,0.028381524409937825,0.032116718285855494,76.33333333333333,16.010413278030438,18.117488175179744,0.9740458015267176,0.18332534287821114,0.20745215467763067,0.5829055586101157,0.0076451265378008745,0.00865127509459265,0.0,0.0,0.0,0.41730279898218825,0.12221689525214074,0.13830143645175375,0.9109414758269719,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,1.0,opensemcom_progressive,3,0.8727735368956743,0.01589058014859646,0.01798188422368812,0.06797898157600611,0.005549787866765168,0.0062801761768914895,0.9363867684478372,0.011660497951541598,0.013195095597166938,0.932021018423994,0.0055497878667651315,0.006280176176891449,122.66666666666667,1.5275252316519468,1.728557523228866,0.9511450381679389,0.008042483780803597,0.009100927144568305,0.9175734149246845,0.011798769052877996,0.013351564078019261,0.010178117048346055,0.011660497951541577,0.013195095597166914,0.06361323155216285,0.01166049795154158,0.013195095597166919,0.9033078880407125,0.015890580148596397,0.017981884223688047
deepsense-beam,0.1,1.0,witt_context_style,3,0.6717557251908396,0.12612756978517792,0.14272678128070332,0.019834983498349838,0.026176902150348805,0.02962195334598658,0.6870229007633588,0.1388809572416813,0.15715859777564334,0.9801650165016502,0.026176902150348826,0.0296219533459866,90.0,18.193405398660254,20.58777630860928,0.9931297709923662,0.1805452444141856,0.20430617710833618,0.6759500232167804,0.014113153603562727,0.015970536742977697,0.0,0.0,0.0,0.31297709923664124,0.1388809572416813,0.15715859777564334,0.9109414758269719,0.015890580148596397,0.017981884223688047
full-open,0.01,0.6,deepjscc_pca,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.007812500000000031,0.00884067599696618
full-open,0.01,0.6,dino_detector,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9728422619047619,0.001704827267468642,0.001929193664317876
full-open,0.01,0.6,ensemble_detector,3,0.2380952380952381,0.20624484635902995,0.23338801442614357,0.0010256410256410256,0.0017764623667373101,0.00201025641025641,0.23846726190476195,0.20657976658617277,0.23376701234140754,0.6656410256410257,0.5764640909252134,0.6523305282246967,213.66666666666666,185.0954708612108,209.45524305790116,0.3623139880952381,0.22723774324479004,0.25714371357554827,0.48248381064948465,0.4178443041470113,0.47283534209811257,0.0,0.0,0.0,0.7615327380952381,0.20657976658617275,0.2337670123414075,0.9847470238095237,0.007175335387643554,0.008119656362460434
full-open,0.01,0.6,fixed_refine_all,3,0.22916666666666666,0.1995938075314198,0.22586165547342127,0.0010162601626016261,0.001760214235334225,0.0019918699186991873,0.22953869047619047,0.19997413104648715,0.2262920320456757,0.665650406504065,0.5764721775809184,0.6523396791370791,205.66666666666666,179.1768214176525,202.75766071292543,0.44430803571428573,0.29996119656973075,0.3394380480685135,0.3715725722864547,0.3218283367183601,0.36418304660090167,0.0,0.0,0.0,0.7704613095238094,0.19997413104648717,0.22629203204567572,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.01,0.6,opensemcom_progressive,3,0.3999255952380952,0.011454467498765379,0.012961950191918582,0.0018266074145247817,0.0015820487120424523,0.0017902566495468688,0.4006696428571428,0.012072158288383896,0.0136609331214965,0.9981733925854752,0.0015820487120424545,0.0017902566495468712,359.0,10.816653826391969,12.240196076860864,0.5754464285714286,0.09749227304546464,0.11032289256994672,0.7075133408636777,0.11097741993543096,0.12558277281643476,0.16071428571428573,0.11663346925796197,0.1319831951503044,0.5993303571428572,0.01207215828838389,0.013660933121496492,0.9747023809523809,0.0017048272674687027,0.0019291936643179445
full-open,0.01,0.6,witt_context_style,3,0.22916666666666666,0.1995938075314198,0.22586165547342127,0.0010162601626016261,0.001760214235334225,0.0019918699186991873,0.22953869047619047,0.19997413104648715,0.2262920320456757,0.665650406504065,0.5764721775809184,0.6523396791370791,205.66666666666666,179.1768214176525,202.75766071292543,0.39840029761904755,0.25996637036043324,0.2941796416593783,0.4182751979634711,0.362291869173332,0.4099718440571744,0.0,0.0,0.0,0.7704613095238094,0.19997413104648717,0.22629203204567572,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.01,0.8,deepjscc_pca,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.007812500000000031,0.00884067599696618
full-open,0.01,0.8,dino_detector,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9728422619047619,0.001704827267468642,0.001929193664317876
full-open,0.01,0.8,ensemble_detector,3,0.2380952380952381,0.20624484635902995,0.23338801442614357,0.0010256410256410256,0.0017764623667373101,0.00201025641025641,0.23846726190476195,0.20657976658617277,0.23376701234140754,0.6656410256410257,0.5764640909252134,0.6523305282246967,213.66666666666666,185.0954708612108,209.45524305790116,0.3623139880952381,0.22723774324479004,0.25714371357554827,0.48248381064948465,0.4178443041470113,0.47283534209811257,0.0,0.0,0.0,0.7615327380952381,0.20657976658617275,0.2337670123414075,0.9847470238095237,0.007175335387643554,0.008119656362460434
full-open,0.01,0.8,fixed_refine_all,3,0.22916666666666666,0.1995938075314198,0.22586165547342127,0.0010162601626016261,0.001760214235334225,0.0019918699186991873,0.22953869047619047,0.19997413104648715,0.2262920320456757,0.665650406504065,0.5764721775809184,0.6523396791370791,205.66666666666666,179.1768214176525,202.75766071292543,0.44430803571428573,0.29996119656973075,0.3394380480685135,0.3715725722864547,0.3218283367183601,0.36418304660090167,0.0,0.0,0.0,0.7704613095238094,0.19997413104648717,0.22629203204567572,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.01,0.8,opensemcom_progressive,3,0.3999255952380952,0.011454467498765379,0.012961950191918582,0.0018266074145247817,0.0015820487120424523,0.0017902566495468688,0.4006696428571428,0.012072158288383896,0.0136609331214965,0.9981733925854752,0.0015820487120424545,0.0017902566495468712,359.0,10.816653826391969,12.240196076860864,0.5754464285714286,0.09749227304546464,0.11032289256994672,0.7075133408636777,0.11097741993543096,0.12558277281643476,0.16071428571428573,0.11663346925796197,0.1319831951503044,0.5993303571428572,0.01207215828838389,0.013660933121496492,0.9747023809523809,0.0017048272674687027,0.0019291936643179445
full-open,0.01,0.8,witt_context_style,3,0.22916666666666666,0.1995938075314198,0.22586165547342127,0.0010162601626016261,0.001760214235334225,0.0019918699186991873,0.22953869047619047,0.19997413104648715,0.2262920320456757,0.665650406504065,0.5764721775809184,0.6523396791370791,205.66666666666666,179.1768214176525,202.75766071292543,0.39840029761904755,0.25996637036043324,0.2941796416593783,0.4182751979634711,0.362291869173332,0.4099718440571744,0.0,0.0,0.0,0.7704613095238094,0.19997413104648717,0.22629203204567572,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.01,1.0,deepjscc_pca,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.007812500000000031,0.00884067599696618
full-open,0.01,1.0,dino_detector,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9728422619047619,0.001704827267468642,0.001929193664317876
full-open,0.01,1.0,ensemble_detector,3,0.2380952380952381,0.20624484635902995,0.23338801442614357,0.0010256410256410256,0.0017764623667373101,0.00201025641025641,0.23846726190476195,0.20657976658617277,0.23376701234140754,0.6656410256410257,0.5764640909252134,0.6523305282246967,213.66666666666666,185.0954708612108,209.45524305790116,0.3623139880952381,0.22723774324479004,0.25714371357554827,0.48248381064948465,0.4178443041470113,0.47283534209811257,0.0,0.0,0.0,0.7615327380952381,0.20657976658617275,0.2337670123414075,0.9847470238095237,0.007175335387643554,0.008119656362460434
full-open,0.01,1.0,fixed_refine_all,3,0.22916666666666666,0.1995938075314198,0.22586165547342127,0.0010162601626016261,0.001760214235334225,0.0019918699186991873,0.22953869047619047,0.19997413104648715,0.2262920320456757,0.665650406504065,0.5764721775809184,0.6523396791370791,205.66666666666666,179.1768214176525,202.75766071292543,0.44430803571428573,0.29996119656973075,0.3394380480685135,0.3715725722864547,0.3218283367183601,0.36418304660090167,0.0,0.0,0.0,0.7704613095238094,0.19997413104648717,0.22629203204567572,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.01,1.0,opensemcom_progressive,3,0.3999255952380952,0.011454467498765379,0.012961950191918582,0.0018266074145247817,0.0015820487120424523,0.0017902566495468688,0.4006696428571428,0.012072158288383896,0.0136609331214965,0.9981733925854752,0.0015820487120424545,0.0017902566495468712,359.0,10.816653826391969,12.240196076860864,0.5754464285714286,0.09749227304546464,0.11032289256994672,0.7075133408636777,0.11097741993543096,0.12558277281643476,0.16071428571428573,0.11663346925796197,0.1319831951503044,0.5993303571428572,0.01207215828838389,0.013660933121496492,0.9747023809523809,0.0017048272674687027,0.0019291936643179445
full-open,0.01,1.0,witt_context_style,3,0.22916666666666666,0.1995938075314198,0.22586165547342127,0.0010162601626016261,0.001760214235334225,0.0019918699186991873,0.22953869047619047,0.19997413104648715,0.2262920320456757,0.665650406504065,0.5764721775809184,0.6523396791370791,205.66666666666666,179.1768214176525,202.75766071292543,0.39840029761904755,0.25996637036043324,0.2941796416593783,0.4182751979634711,0.362291869173332,0.4099718440571744,0.0,0.0,0.0,0.7704613095238094,0.19997413104648717,0.22629203204567572,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.02,0.6,deepjscc_pca,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.007812500000000031,0.00884067599696618
full-open,0.02,0.6,dino_detector,3,0.28683035714285715,0.02120535714285714,0.02399612056319382,0.0026738968838405717,0.0023250359853545337,0.0026310258979592134,0.2875744047619047,0.020740118846378514,0.023469653870003673,0.9973261031161593,0.0023250359853545246,0.002631025897959203,257.6666666666667,18.58314648635514,21.02880986752328,0.35881696428571425,0.018666106961740675,0.021122688483003322,0.7987577826919109,0.017901213035203176,0.020257129522802966,0.0,0.0,0.0,0.7124255952380952,0.020740118846378483,0.02346965387000364,0.9728422619047619,0.001704827267468642,0.001929193664317876
full-open,0.02,0.6,ensemble_detector,3,0.40848214285714285,0.014508928571428575,0.016418398280079988,0.003559420632807801,0.003977897822614344,0.004501415142242627,0.40997023809523814,0.015678056179840385,0.017741390713369807,0.9964405793671922,0.003977897822614361,0.004501415142242646,367.3333333333333,14.047538337136984,15.896286079179347,0.5509672619047619,0.017245861797824388,0.019515529784706748,0.7413269804800712,0.00378982742482281,0.004288593452451204,0.0,0.0,0.0,0.5900297619047619,0.01567805617984038,0.017741390713369803,0.9847470238095237,0.007175335387643554,0.008119656362460434
full-open,0.02,0.6,fixed_refine_all,3,0.40811011904761907,0.015070408556941306,0.017053772696809497,0.003562088110387652,0.003977161569695927,0.004500581993634173,0.40959821428571425,0.016211873935640553,0.01834546237038829,0.9964379118896124,0.003977161569695941,0.00450058199363419,367.0,14.52583904633395,16.437534283867922,0.7143973214285714,0.024317810903460833,0.027518193555582438,0.5712283759551205,0.0023739749599350226,0.002686405561049116,0.0,0.0,0.0,0.5904017857142857,0.016211873935640553,0.01834546237038829,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.02,0.6,opensemcom_progressive,3,0.4148065476190476,0.007839028089920194,0.008870695356684905,0.005297818503472988,0.005223586052163897,0.005911044074169921,0.41703869047619047,0.009293151783330948,0.010516191220103301,0.994702181496527,0.005223586052163922,0.00591104407416995,373.6666666666667,8.32666399786453,9.42250733321256,0.587388392857143,0.02890021655180237,0.03270367369941029,0.707679548146413,0.04658057185735602,0.05271087917366836,0.11979166666666667,0.06327577110530608,0.07160327562242604,0.5829613095238094,0.009293151783330917,0.010516191220103265,0.9717261904761904,0.0017048272674687027,0.0019291936643179445
full-open,0.02,0.6,witt_context_style,3,0.40811011904761907,0.015070408556941306,0.017053772696809497,0.003562088110387652,0.003977161569695927,0.004500581993634173,0.40959821428571425,0.016211873935640553,0.01834546237038829,0.9964379118896124,0.003977161569695941,0.00450058199363419,367.0,14.52583904633395,16.437534283867922,0.6324776785714286,0.021075436116332686,0.023849101081504738,0.6452055234496495,0.003018482705840105,0.0034157347334115885,0.0,0.0,0.0,0.5904017857142857,0.016211873935640553,0.01834546237038829,0.9836309523809524,0.007175335387643554,0.008119656362460434
full-open,0.02,0.8,deepjscc_pca,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.007812500000000031,0.00884067599696618
full-open,0.02,0.8,dino_detector,3,0.28683035714285715,0.02120535714285714,0.02399612056319382,0.0026738968838405717,0.0023250359853545337,0.0026310258979592134,0.2875744047619047,0.020740118846378514,0.023469653870003673,0.9973261031161593,0.0023250359853545246,0.002631025897959203,257.6666666666667,18.58314648635514,21.02880986752328,0.35881696428571425,0.018666106961740675,0.021122688483003322,0.7987577826919109,0.017901213035203176,0.020257129522802966,0.0,0.0,0.0,0.7124255952380952,0.020740118846378483,0.02346965387000364,0.9728422619047619,0.001704827267468642,0.001929193664317876
