target_openout,severity,method,backbone,detector_control,seeds,semantic_goodput_mean,semantic_goodput_std,accepted_open_outage_mean,accepted_open_outage_std,coverage_mean,accepted_mean,accepted_known_accuracy_mean,known_id_accuracy_mean,auroc_mean,fpr95_mean
0.05,extreme,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.08854166666666667,0.0005638186222554939,0.025089605734767026,0.006208067410641136,0.0908203125,93.0,0.974910394265233,0.9891304347826088,0.9999805622939603,0.0
0.05,extreme,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.0888671875,0.0,0.02150537634408602,4.2491873609703695e-18,0.0908203125,93.0,0.978494623655914,1.0,0.9999105865522174,0.0
0.05,extreme,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.05,extreme,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.05,extreme,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.0888671875,0.0009765625,0.02150537634408602,0.01075268817204301,0.0908203125,93.0,0.978494623655914,1.0,0.9998911488461778,0.0
0.05,extreme,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.08723958333333333,0.0005638186222554939,0.039426523297491044,0.006208067410641139,0.0908203125,93.0,0.960573476702509,1.0,0.9995490452198794,0.0
0.05,extreme,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.08951822916666667,0.0005638186222554939,0.014336917562724016,0.0062080674106411386,0.0908203125,93.0,0.985663082437276,1.0,0.9998406108104746,0.0
0.05,hard,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.24869791666666666,0.001491723859035104,0.030124138471177942,0.02339514223692175,0.2565104166666667,262.6666666666667,0.969875861528822,0.9947916666666666,0.9999016655815973,0.0
0.05,hard,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.24967447916666666,0.000563818622255494,0.03884711779448621,0.0021704897337955853,0.259765625,266.0,0.9611528822055138,1.0,0.9998355441623263,0.0
0.05,hard,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.24869791666666666,0.0014917238590351043,0.042606516290726815,0.005742576058841904,0.259765625,266.0,0.9573934837092732,0.9986979166666666,0.9993709988064237,0.0
0.05,hard,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.24869791666666666,0.0014917238590351043,0.042606516290726815,0.005742576058841904,0.259765625,266.0,0.9573934837092732,0.9986979166666666,0.9993709988064237,0.0
0.05,hard,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.24869791666666666,0.0014917238590351043,0.042606516290726815,0.005742576058841904,0.259765625,266.0,0.9573934837092732,0.9986979166666666,0.9993489583333334,0.0
0.05,hard,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.24869791666666666,0.0014917238590351043,0.042606516290726815,0.005742576058841904,0.259765625,266.0,0.9573934837092732,0.9986979166666666,0.9988505045572916,0.0013020833333333333
0.05,hard,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.24772135416666666,0.000563818622255494,0.046365914786967416,0.0021704897337955858,0.259765625,266.0,0.9536340852130326,0.9921875,0.9997507731119791,0.0
0.05,medium,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.42596726190476186,0.0017048272674686966,0.016173335970290286,0.016816180338057915,0.43303571428571425,388.0,0.9838266640297096,0.9947916666666666,0.9998524983723959,0.0
0.05,medium,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.4281994047619047,0.0006443641397205461,0.02622673434856176,0.0014653560131716395,0.43973214285714285,394.0,0.9737732656514382,1.0,0.9997100830078125,0.0008680555555555555
0.05,medium,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.42782738095238093,0.0006443641397205461,0.03430909464968741,0.013326939165906857,0.44308035714285715,397.0,0.9656909053503125,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.05,medium,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.42782738095238093,0.0006443641397205461,0.03430909464968741,0.013326939165906857,0.44308035714285715,397.0,0.9656909053503125,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.05,medium,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.42671130952380953,0.0023232879458327336,0.029331838403395632,0.018637199937296053,0.4397321428571428,394.0,0.9706681615966044,0.9991319444444445,0.9994625515407987,0.0008680555555555555
0.05,medium,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.42633928571428575,0.002232142857142849,0.03045685279187817,0.005076142131979697,0.43973214285714285,394.0,0.9695431472081218,0.9991319444444445,0.9991683959960938,0.001736111111111111
0.05,medium,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.42485119047619047,0.003587667693821797,0.0336212883781248,0.014682310734529528,0.43973214285714285,394.0,0.9663787116218753,0.9921875,0.9997083875868055,0.0
0.05,mild,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.5968749999999999,0.001562499999999967,0.010296474358974359,0.01114451986767632,0.603125,386.0,0.9897035256410257,0.9947916666666666,0.9999932183159722,0.0
0.05,mild,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.5994791666666667,0.0009021097956088031,0.011111111111111112,0.00970753563384662,0.6062500000000001,388.0,0.9888888888888889,1.0,0.9992913140190973,0.0008680555555555555
0.05,mild,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995490180121528,0.0008680555555555555
0.05,mild,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995490180121528,0.0008680555555555555
0.05,mild,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995015462239584,0.0008680555555555555
0.05,mild,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.03342563019169828,0.017195488221293433,0.6197916666666666,396.6666666666667,0.9665743698083018,0.9991319444444445,0.9990166558159722,0.004340277777777777
0.05,mild,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.5953125,0.00413398642353844,0.023914136446105756,0.005936743780183084,0.6098958333333333,390.3333333333333,0.9760858635538942,0.9921875,0.9998745388454862,0.0
0.1,extreme,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.08854166666666667,0.0005638186222554939,0.025089605734767026,0.006208067410641136,0.0908203125,93.0,0.974910394265233,0.9891304347826088,0.9999805622939603,0.0
0.1,extreme,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.0888671875,0.0,0.02150537634408602,4.2491873609703695e-18,0.0908203125,93.0,0.978494623655914,1.0,0.9999105865522174,0.0
0.1,extreme,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.1,extreme,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.08854166666666667,0.001127637244510988,0.025089605734767026,0.012416134821282274,0.0908203125,93.0,0.974910394265233,1.0,0.9998872613049699,0.0
0.1,extreme,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.0888671875,0.0009765625,0.02150537634408602,0.01075268817204301,0.0908203125,93.0,0.978494623655914,1.0,0.9998911488461778,0.0
0.1,extreme,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.08723958333333333,0.0005638186222554939,0.039426523297491044,0.006208067410641139,0.0908203125,93.0,0.960573476702509,1.0,0.9995490452198794,0.0
0.1,extreme,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.08951822916666667,0.0005638186222554939,0.014336917562724016,0.0062080674106411386,0.0908203125,93.0,0.985663082437276,1.0,0.9998406108104746,0.0
0.1,hard,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.24869791666666666,0.001491723859035104,0.030124138471177942,0.02339514223692175,0.2565104166666667,262.6666666666667,0.969875861528822,0.9947916666666666,0.9999016655815973,0.0
0.1,hard,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.25,0.0,0.05033341476434769,0.0220653396764201,0.2633463541666667,269.6666666666667,0.9496665852356522,1.0,0.9998355441623263,0.0
0.1,hard,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.24934895833333334,0.0011276372445109878,0.0654795834351221,0.024417981767487405,0.2669270833333333,273.3333333333333,0.934520416564878,0.9986979166666666,0.9993709988064237,0.0
0.1,hard,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.24934895833333334,0.0011276372445109878,0.0654795834351221,0.024417981767487405,0.2669270833333333,273.3333333333333,0.934520416564878,0.9986979166666666,0.9993709988064237,0.0
0.1,hard,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.2490234375,0.0016914558667664816,0.05409281326058829,0.01963671730395029,0.2633463541666667,269.6666666666667,0.9459071867394117,0.9986979166666666,0.9993489583333334,0.0
0.1,hard,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.2490234375,0.0009765625,0.053993286465260616,0.02521883855712711,0.2633463541666667,269.6666666666667,0.9460067135347394,0.9986979166666666,0.9988505045572916,0.0013020833333333333
0.1,hard,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.24772135416666666,0.000563818622255494,0.046365914786967416,0.0021704897337955858,0.259765625,266.0,0.9536340852130326,0.9921875,0.9997507731119791,0.0
0.1,medium,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.42633928571428575,0.0011160714285714246,0.022525861235538656,0.027799205398470153,0.43638392857142855,391.0,0.9774741387644613,0.9947916666666666,0.9998524983723959,0.0
0.1,medium,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.4281994047619047,0.0006443641397205461,0.02622673434856176,0.0014653560131716395,0.43973214285714285,394.0,0.9737732656514382,1.0,0.9997100830078125,0.0008680555555555555
0.1,medium,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.42782738095238093,0.0006443641397205461,0.03430909464968741,0.013326939165906857,0.44308035714285715,397.0,0.9656909053503125,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.1,medium,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.42782738095238093,0.0006443641397205461,0.03430909464968741,0.013326939165906857,0.44308035714285715,397.0,0.9656909053503125,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.1,medium,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.42782738095238093,0.0006443641397205461,0.048465617245912335,0.02252631518193628,0.44977678571428575,403.0,0.9515343827540876,0.9991319444444445,0.9994625515407987,0.0008680555555555555
0.1,medium,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.42745535714285715,0.0011160714285714246,0.042075304322113254,0.024650825559974568,0.4464285714285714,400.0,0.9579246956778867,0.9991319444444445,0.9991683959960938,0.001736111111111111
0.1,medium,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.42522321428571425,0.0029528474453845875,0.04737312793641597,0.015909222563206978,0.44642857142857145,400.0,0.9526268720635841,0.9921875,0.9997083875868055,0.0
0.1,mild,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.5968749999999999,0.001562499999999967,0.010296474358974359,0.01114451986767632,0.603125,386.0,0.9897035256410257,0.9947916666666666,0.9999932183159722,0.0
0.1,mild,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.5994791666666667,0.0009021097956088031,0.011111111111111112,0.00970753563384662,0.6062500000000001,388.0,0.9888888888888889,1.0,0.9992913140190973,0.0008680555555555555
0.1,mild,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995490180121528,0.0008680555555555555
0.1,mild,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995490180121528,0.0008680555555555555
0.1,mild,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.01773773385864066,0.017633188511668403,0.6098958333333333,390.3333333333333,0.9822622661413593,0.9991319444444445,0.9995015462239584,0.0008680555555555555
0.1,mild,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.5989583333333333,0.0009021097956088031,0.03342563019169828,0.017195488221293433,0.6197916666666666,396.6666666666667,0.9665743698083018,0.9991319444444445,0.9990166558159722,0.004340277777777777
0.1,mild,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.5953125,0.00413398642353844,0.023914136446105756,0.005936743780183084,0.6098958333333333,390.3333333333333,0.9760858635538942,0.9921875,0.9998745388454862,0.0
