accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
378,378,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.590625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.25,0,0.590625,mild,openout<=0.01,0.0767150357083249
378,378,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.590625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.25,0,0.590625,mild,openout<=0.02,0.0767150357083249
387,384,0.9922480620155039,0.007751937984496124,3,0.6,1.0,dino+siglip2+openclip,0.6046875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.25,0,0.6,mild,openout<=0.05,0.867168423951975
392,384,0.9795918367346939,0.02040816326530612,8,0.6,1.0,dino+siglip2+openclip,0.6125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.25,0,0.6,mild,openout<=0.10,0.9822707578822192
358,358,1.0,0.0,0,0.6,0.9999186197916666,dino+siglip2+openclip,0.559375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.25,0,0.559375,mild,openout<=0.01,9.555963231832723e-05
380,379,0.9973684210526316,0.002631578947368421,1,0.6,0.9999186197916666,dino+siglip2+openclip,0.59375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.25,0,0.5921875,mild,openout<=0.02,0.0024960606824606657
390,384,0.9846153846153847,0.015384615384615385,6,0.6,0.9999186197916666,dino+siglip2+openclip,0.609375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.25,0,0.6,mild,openout<=0.05,0.7828163594007548
399,384,0.9624060150375939,0.03759398496240601,15,0.6,0.9999186197916666,dino+siglip2+openclip,0.6234375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.25,0,0.6,mild,openout<=0.10,0.9985950648784637
378,378,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.590625,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.25,0,0.590625,mild,openout<=0.01,0.0767150357083249
378,378,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.590625,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.25,0,0.590625,mild,openout<=0.02,0.0767150357083249
387,384,0.9922480620155039,0.007751937984496124,3,0.6,1.0,dino+siglip2+openclip,0.6046875,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.25,0,0.6,mild,openout<=0.05,0.867168423951975
392,384,0.9795918367346939,0.02040816326530612,8,0.6,1.0,dino+siglip2+openclip,0.6125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.25,0,0.6,mild,openout<=0.10,0.9822707578822192
378,378,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.590625,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.25,0,0.590625,mild,openout<=0.01,0.058125538263589745
378,378,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.590625,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.25,0,0.590625,mild,openout<=0.02,0.058125538263589745
389,384,0.987146529562982,0.012853470437017995,5,0.6,1.0,dino+siglip2+openclip,0.6078125,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.25,0,0.6,mild,openout<=0.05,0.755246107433177
396,384,0.9696969696969697,0.030303030303030304,12,0.6,1.0,dino+siglip2+openclip,0.61875,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.25,0,0.6,mild,openout<=0.10,0.9774679266123579
378,377,0.9973544973544973,0.0026455026455026454,1,0.596875,1.0,DINOv3,0.590625,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.25,0,0.5890625,mild,openout<=0.01,0.0416279653322619
378,377,0.9973544973544973,0.0026455026455026454,1,0.596875,1.0,DINOv3,0.590625,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.25,0,0.5890625,mild,openout<=0.02,0.0416279653322619
387,382,0.9870801033591732,0.012919896640826873,5,0.596875,1.0,DINOv3,0.6046875,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.25,0,0.596875,mild,openout<=0.05,0.8222713435906592
395,382,0.9670886075949368,0.03291139240506329,13,0.596875,1.0,DINOv3,0.6171875,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.25,0,0.596875,mild,openout<=0.10,0.9675301684992489
380,379,0.9973684210526316,0.002631578947368421,1,0.5984375,0.999786376953125,SigLIP2,0.59375,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.25,0,0.5921875,mild,openout<=0.01,0.032094269952104855
380,379,0.9973684210526316,0.002631578947368421,1,0.5984375,0.999786376953125,SigLIP2,0.59375,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.25,0,0.5921875,mild,openout<=0.02,0.032094269952104855
383,380,0.9921671018276762,0.007832898172323759,3,0.5984375,0.999786376953125,SigLIP2,0.5984375,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.25,0,0.59375,mild,openout<=0.05,0.8415266060450921
392,383,0.9770408163265306,0.02295918367346939,9,0.5984375,0.999786376953125,SigLIP2,0.6125,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.25,0,0.5984375,mild,openout<=0.10,0.9611104571534007
382,382,1.0,0.0,0,0.6,1.0,OpenCLIP-DFN5B,0.596875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.25,0,0.596875,mild,openout<=0.01,0.0778258447163546
382,382,1.0,0.0,0,0.6,1.0,OpenCLIP-DFN5B,0.596875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.25,0,0.596875,mild,openout<=0.02,0.0778258447163546
390,384,0.9846153846153847,0.015384615384615385,6,0.6,1.0,OpenCLIP-DFN5B,0.609375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.25,0,0.6,mild,openout<=0.05,0.9104039069574311
394,384,0.9746192893401016,0.025380710659898477,10,0.6,1.0,OpenCLIP-DFN5B,0.615625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.25,0,0.6,mild,openout<=0.10,0.9820284344192555
380,378,0.9947368421052631,0.005263157894736842,2,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.42410714285714285,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.5,0,0.421875,medium,openout<=0.01,0.0767150357083249
380,378,0.9947368421052631,0.005263157894736842,2,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.42410714285714285,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.5,0,0.421875,medium,openout<=0.02,0.0767150357083249
397,384,0.9672544080604534,0.0327455919395466,13,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.44308035714285715,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.5,0,0.42857142857142855,medium,openout<=0.05,0.867168423951975
412,384,0.9320388349514563,0.06796116504854369,28,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.45982142857142855,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9822707578822192
358,358,1.0,0.0,0,0.42857142857142855,0.9996744791666666,dino+siglip2+openclip,0.39955357142857145,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.5,0,0.39955357142857145,medium,openout<=0.01,9.555963231832723e-05
383,378,0.9869451697127938,0.013054830287206266,5,0.42857142857142855,0.9996744791666666,dino+siglip2+openclip,0.42745535714285715,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.5,0,0.421875,medium,openout<=0.02,0.0024960606824606657
397,384,0.9672544080604534,0.0327455919395466,13,0.42857142857142855,0.9996744791666666,dino+siglip2+openclip,0.44308035714285715,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.5,0,0.42857142857142855,medium,openout<=0.05,0.7828163594007548
415,384,0.9253012048192771,0.0746987951807229,31,0.42857142857142855,0.9996744791666666,dino+siglip2+openclip,0.46316964285714285,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9985950648784637
380,378,0.9947368421052631,0.005263157894736842,2,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.42410714285714285,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.5,0,0.421875,medium,openout<=0.01,0.0767150357083249
380,378,0.9947368421052631,0.005263157894736842,2,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.42410714285714285,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.5,0,0.421875,medium,openout<=0.02,0.0767150357083249
397,384,0.9672544080604534,0.0327455919395466,13,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.44308035714285715,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.5,0,0.42857142857142855,medium,openout<=0.05,0.867168423951975
412,384,0.9320388349514563,0.06796116504854369,28,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.45982142857142855,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9822707578822192
380,378,0.9947368421052631,0.005263157894736842,2,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.42410714285714285,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.5,0,0.421875,medium,openout<=0.01,0.058125538263589745
380,378,0.9947368421052631,0.005263157894736842,2,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.42410714285714285,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.5,0,0.421875,medium,openout<=0.02,0.058125538263589745
397,384,0.9672544080604534,0.0327455919395466,13,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.44308035714285715,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.5,0,0.42857142857142855,medium,openout<=0.05,0.755246107433177
415,384,0.9253012048192771,0.0746987951807229,31,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.46316964285714285,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9774679266123579
379,377,0.9947229551451188,0.005277044854881266,2,0.4263392857142857,0.9997812906901041,DINOv3,0.42299107142857145,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.5,0,0.42075892857142855,medium,openout<=0.01,0.0416279653322619
379,377,0.9947229551451188,0.005277044854881266,2,0.4263392857142857,0.9997812906901041,DINOv3,0.42299107142857145,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.5,0,0.42075892857142855,medium,openout<=0.02,0.0416279653322619
393,382,0.9720101781170484,0.027989821882951654,11,0.4263392857142857,0.9997812906901041,DINOv3,0.43861607142857145,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.5,0,0.4263392857142857,medium,openout<=0.05,0.8222713435906592
412,382,0.9271844660194175,0.07281553398058252,30,0.4263392857142857,0.9997812906901041,DINOv3,0.45982142857142855,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.5,0,0.4263392857142857,medium,openout<=0.10,0.9675301684992489
380,379,0.9973684210526316,0.002631578947368421,1,0.42745535714285715,0.999725341796875,SigLIP2,0.42410714285714285,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.5,0,0.42299107142857145,medium,openout<=0.01,0.032094269952104855
380,379,0.9973684210526316,0.002631578947368421,1,0.42745535714285715,0.999725341796875,SigLIP2,0.42410714285714285,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.5,0,0.42299107142857145,medium,openout<=0.02,0.032094269952104855
393,380,0.9669211195928753,0.03307888040712468,13,0.42745535714285715,0.999725341796875,SigLIP2,0.43861607142857145,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.5,0,0.42410714285714285,medium,openout<=0.05,0.8415266060450921
408,383,0.9387254901960784,0.061274509803921566,25,0.42745535714285715,0.999725341796875,SigLIP2,0.45535714285714285,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.5,0,0.42745535714285715,medium,openout<=0.10,0.9611104571534007
383,382,0.9973890339425587,0.0026109660574412533,1,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.42745535714285715,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,0,0.4263392857142857,medium,openout<=0.01,0.0778258447163546
383,382,0.9973890339425587,0.0026109660574412533,1,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.42745535714285715,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,0,0.4263392857142857,medium,openout<=0.02,0.0778258447163546
400,384,0.96,0.04,16,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.44642857142857145,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,0,0.42857142857142855,medium,openout<=0.05,0.9104039069574311
416,384,0.9230769230769231,0.07692307692307693,32,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.4642857142857143,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9820284344192555
257,252,0.980544747081712,0.019455252918287938,5,0.25,0.9985758463541666,dino+siglip2+openclip,0.2509765625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,0,0.24609375,hard,openout<=0.01,0.0767150357083249
257,252,0.980544747081712,0.019455252918287938,5,0.25,0.9985758463541666,dino+siglip2+openclip,0.2509765625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,0,0.24609375,hard,openout<=0.02,0.0767150357083249
276,256,0.927536231884058,0.07246376811594203,20,0.25,0.9985758463541666,dino+siglip2+openclip,0.26953125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,openout<=0.05,0.867168423951975
300,256,0.8533333333333334,0.14666666666666667,44,0.25,0.9985758463541666,dino+siglip2+openclip,0.29296875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,openout<=0.10,0.9822707578822192
241,238,0.9875518672199171,0.012448132780082987,3,0.25,0.9977569580078125,dino+siglip2+openclip,0.2353515625,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.75,0,0.232421875,hard,openout<=0.01,9.555963231832723e-05
262,252,0.9618320610687023,0.03816793893129771,10,0.25,0.9977569580078125,dino+siglip2+openclip,0.255859375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.75,0,0.24609375,hard,openout<=0.02,0.0024960606824606657
279,256,0.9175627240143369,0.08243727598566308,23,0.25,0.9977569580078125,dino+siglip2+openclip,0.2724609375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.75,0,0.25,hard,openout<=0.05,0.7828163594007548
302,256,0.847682119205298,0.152317880794702,46,0.25,0.9977569580078125,dino+siglip2+openclip,0.294921875,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.75,0,0.25,hard,openout<=0.10,0.9985950648784637
257,252,0.980544747081712,0.019455252918287938,5,0.25,0.9985758463541666,dino+siglip2+openclip,0.2509765625,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,0,0.24609375,hard,openout<=0.01,0.0767150357083249
257,252,0.980544747081712,0.019455252918287938,5,0.25,0.9985758463541666,dino+siglip2+openclip,0.2509765625,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,0,0.24609375,hard,openout<=0.02,0.0767150357083249
276,256,0.927536231884058,0.07246376811594203,20,0.25,0.9985758463541666,dino+siglip2+openclip,0.26953125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,0,0.25,hard,openout<=0.05,0.867168423951975
300,256,0.8533333333333334,0.14666666666666667,44,0.25,0.9985758463541666,dino+siglip2+openclip,0.29296875,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,0,0.25,hard,openout<=0.10,0.9822707578822192
257,252,0.980544747081712,0.019455252918287938,5,0.25,0.9985911051432291,dino+siglip2+openclip,0.2509765625,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,0,0.24609375,hard,openout<=0.01,0.058125538263589745
257,252,0.980544747081712,0.019455252918287938,5,0.25,0.9985911051432291,dino+siglip2+openclip,0.2509765625,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,0,0.24609375,hard,openout<=0.02,0.058125538263589745
278,256,0.920863309352518,0.07913669064748201,22,0.25,0.9985911051432291,dino+siglip2+openclip,0.271484375,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,0,0.25,hard,openout<=0.05,0.755246107433177
301,256,0.8504983388704319,0.14950166112956811,45,0.25,0.9985911051432291,dino+siglip2+openclip,0.2939453125,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,0,0.25,hard,openout<=0.10,0.9774679266123579
252,251,0.996031746031746,0.003968253968253968,1,0.2490234375,0.9998677571614584,DINOv3,0.24609375,one_vs_rest,0.0,0.99609375,dino_one_vs_rest,0.75,0,0.2451171875,hard,openout<=0.01,0.0416279653322619
252,251,0.996031746031746,0.003968253968253968,1,0.2490234375,0.9998677571614584,DINOv3,0.24609375,one_vs_rest,0.0,0.99609375,dino_one_vs_rest,0.75,0,0.2451171875,hard,openout<=0.02,0.0416279653322619
266,255,0.9586466165413534,0.041353383458646614,11,0.2490234375,0.9998677571614584,DINOv3,0.259765625,one_vs_rest,0.0,0.99609375,dino_one_vs_rest,0.75,0,0.2490234375,hard,openout<=0.05,0.8222713435906592
296,255,0.8614864864864865,0.13851351351351351,41,0.2490234375,0.9998677571614584,DINOv3,0.2890625,one_vs_rest,0.0,0.99609375,dino_one_vs_rest,0.75,0,0.2490234375,hard,openout<=0.10,0.9675301684992489
257,254,0.9883268482490273,0.011673151750972763,3,0.2490234375,0.9996795654296875,SigLIP2,0.2509765625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.248046875,hard,openout<=0.01,0.032094269952104855
257,254,0.9883268482490273,0.011673151750972763,3,0.2490234375,0.9996795654296875,SigLIP2,0.2509765625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.248046875,hard,openout<=0.02,0.032094269952104855
272,254,0.9338235294117647,0.0661764705882353,18,0.2490234375,0.9996795654296875,SigLIP2,0.265625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.248046875,hard,openout<=0.05,0.8415266060450921
295,255,0.864406779661017,0.13559322033898305,40,0.2490234375,0.9996795654296875,SigLIP2,0.2880859375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,openout<=0.10,0.9611104571534007
257,255,0.9922178988326849,0.007782101167315175,2,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2509765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.2490234375,hard,openout<=0.01,0.0778258447163546
257,255,0.9922178988326849,0.007782101167315175,2,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2509765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.2490234375,hard,openout<=0.02,0.0778258447163546
278,256,0.920863309352518,0.07913669064748201,22,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.271484375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,openout<=0.05,0.9104039069574311
302,256,0.847682119205298,0.152317880794702,46,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.294921875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,openout<=0.10,0.9820284344192555
90,89,0.9888888888888889,0.011111111111111112,1,0.08984375,0.9999066990110095,dino+siglip2+openclip,0.087890625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,0,0.0869140625,extreme,openout<=0.01,0.0767150357083249
