accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
413,384,0.9297820823244553,0.07021791767554479,29,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.4609375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,1,0.42857142857142855,medium,openout<=0.10,0.9870784685042638
250,249,0.996,0.004,1,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.244140625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom,0.75,1,0.2431640625,hard,openout<=0.01,0.02720900423458312
250,249,0.996,0.004,1,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.244140625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom,0.75,1,0.2431640625,hard,openout<=0.02,0.02720900423458312
259,253,0.9768339768339769,0.023166023166023165,6,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.2529296875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom,0.75,1,0.2470703125,hard,openout<=0.05,0.3949456852746866
295,255,0.864406779661017,0.13559322033898305,40,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.2880859375,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom,0.75,1,0.2490234375,hard,openout<=0.10,0.9818174483268759
226,226,1.0,0.0,0,0.2490234375,0.9995066324869791,dino+siglip2+openclip,0.220703125,learned_risk_head_only_no_fallback,0.0,0.99609375,opensemcom_risk_head,0.75,1,0.220703125,hard,openout<=0.01,5.3910356655251255e-05
245,244,0.9959183673469387,0.004081632653061225,1,0.2490234375,0.9995066324869791,dino+siglip2+openclip,0.2392578125,learned_risk_head_only_no_fallback,0.0,0.99609375,opensemcom_risk_head,0.75,1,0.23828125,hard,openout<=0.02,0.00022185858470038573
258,253,0.9806201550387597,0.01937984496124031,5,0.2490234375,0.9995066324869791,dino+siglip2+openclip,0.251953125,learned_risk_head_only_no_fallback,0.0,0.99609375,opensemcom_risk_head,0.75,1,0.2470703125,hard,openout<=0.05,0.025039939470589828
295,255,0.864406779661017,0.13559322033898305,40,0.2490234375,0.9995066324869791,dino+siglip2+openclip,0.2880859375,learned_risk_head_only_no_fallback,0.0,0.99609375,opensemcom_risk_head,0.75,1,0.2490234375,hard,openout<=0.10,0.9989029568433762
250,249,0.996,0.004,1,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.244140625,mixed_open_calibration_no_fallback,0.0,0.99609375,opensemcom_calibrated,0.75,1,0.2431640625,hard,openout<=0.01,0.02720900423458312
250,249,0.996,0.004,1,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.244140625,mixed_open_calibration_no_fallback,0.0,0.99609375,opensemcom_calibrated,0.75,1,0.2431640625,hard,openout<=0.02,0.02720900423458312
259,253,0.9768339768339769,0.023166023166023165,6,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.2529296875,mixed_open_calibration_no_fallback,0.0,0.99609375,opensemcom_calibrated,0.75,1,0.2470703125,hard,openout<=0.05,0.3949456852746866
295,255,0.864406779661017,0.13559322033898305,40,0.2490234375,0.9996693929036459,dino+siglip2+openclip,0.2880859375,mixed_open_calibration_no_fallback,0.0,0.99609375,opensemcom_calibrated,0.75,1,0.2490234375,hard,openout<=0.10,0.9818174483268759
250,249,0.996,0.004,1,0.2490234375,0.9995981852213541,dino+siglip2+openclip,0.244140625,semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom_harq_refine,0.75,1,0.2431640625,hard,openout<=0.01,0.02333544763912694
250,249,0.996,0.004,1,0.2490234375,0.9995981852213541,dino+siglip2+openclip,0.244140625,semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom_harq_refine,0.75,1,0.2431640625,hard,openout<=0.02,0.02333544763912694
258,253,0.9806201550387597,0.01937984496124031,5,0.2490234375,0.9995981852213541,dino+siglip2+openclip,0.251953125,semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom_harq_refine,0.75,1,0.2470703125,hard,openout<=0.05,0.3005962244160485
297,255,0.8585858585858586,0.1414141414141414,42,0.2490234375,0.9995981852213541,dino+siglip2+openclip,0.2900390625,semantic_harq_refine_no_fallback,0.0,0.99609375,opensemcom_harq_refine,0.75,1,0.2490234375,hard,openout<=0.10,0.9816668976612195
254,252,0.9921259842519685,0.007874015748031496,2,0.25,0.9998830159505209,DINOv3,0.248046875,one_vs_rest,0.0,1.0,dino_one_vs_rest,0.75,1,0.24609375,hard,openout<=0.01,0.058578606732938285
254,252,0.9921259842519685,0.007874015748031496,2,0.25,0.9998830159505209,DINOv3,0.248046875,one_vs_rest,0.0,1.0,dino_one_vs_rest,0.75,1,0.24609375,hard,openout<=0.02,0.058578606732938285
269,256,0.9516728624535316,0.048327137546468404,13,0.25,0.9998830159505209,DINOv3,0.2626953125,one_vs_rest,0.0,1.0,dino_one_vs_rest,0.75,1,0.25,hard,openout<=0.05,0.8296026335558547
290,256,0.8827586206896552,0.11724137931034483,34,0.25,0.9998830159505209,DINOv3,0.283203125,one_vs_rest,0.0,1.0,dino_one_vs_rest,0.75,1,0.25,hard,openout<=0.10,0.9519634980428016
254,251,0.9881889763779528,0.011811023622047244,3,0.248046875,0.999847412109375,SigLIP2,0.248046875,best_ood:one_vs_rest,0.0,0.9921875,siglip2_best_ood,0.75,1,0.2451171875,hard,openout<=0.01,0.025411924919196933
254,251,0.9881889763779528,0.011811023622047244,3,0.248046875,0.999847412109375,SigLIP2,0.248046875,best_ood:one_vs_rest,0.0,0.9921875,siglip2_best_ood,0.75,1,0.2451171875,hard,openout<=0.02,0.025411924919196933
276,254,0.9202898550724637,0.07971014492753623,22,0.248046875,0.999847412109375,SigLIP2,0.26953125,best_ood:one_vs_rest,0.0,0.9921875,siglip2_best_ood,0.75,1,0.248046875,hard,openout<=0.05,0.8553302735834138
298,254,0.8523489932885906,0.1476510067114094,44,0.248046875,0.999847412109375,SigLIP2,0.291015625,best_ood:one_vs_rest,0.0,0.9921875,siglip2_best_ood,0.75,1,0.248046875,hard,openout<=0.10,0.959479205734854
249,249,1.0,0.0,0,0.25,0.9998728434244791,OpenCLIP-DFN5B,0.2431640625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,1,0.2431640625,hard,openout<=0.01,0.015608655512952782
249,249,1.0,0.0,0,0.25,0.9998728434244791,OpenCLIP-DFN5B,0.2431640625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,1,0.2431640625,hard,openout<=0.02,0.015608655512952782
270,256,0.9481481481481482,0.05185185185185185,14,0.25,0.9998728434244791,OpenCLIP-DFN5B,0.263671875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,1,0.25,hard,openout<=0.05,0.9365733457238732
293,256,0.8737201365187713,0.12627986348122866,37,0.25,0.9998728434244791,OpenCLIP-DFN5B,0.2861328125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,1,0.25,hard,openout<=0.10,0.9870784685042638
92,91,0.9891304347826086,0.010869565217391304,1,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.08984375,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,1,0.0888671875,extreme,openout<=0.01,0.02720900423458312
92,91,0.9891304347826086,0.010869565217391304,1,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.08984375,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,1,0.0888671875,extreme,openout<=0.02,0.02720900423458312
97,92,0.9484536082474226,0.05154639175257732,5,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.0947265625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,1,0.08984375,extreme,openout<=0.05,0.3949456852746866
140,92,0.6571428571428571,0.34285714285714286,48,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.13671875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,1,0.08984375,extreme,openout<=0.10,0.9818174483268759
82,82,1.0,0.0,0,0.08984375,0.9998950363873857,dino+siglip2+openclip,0.080078125,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,1,0.080078125,extreme,openout<=0.01,5.3910356655251255e-05
88,88,1.0,0.0,0,0.08984375,0.9998950363873857,dino+siglip2+openclip,0.0859375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,1,0.0859375,extreme,openout<=0.02,0.00022185858470038573
99,92,0.9292929292929293,0.0707070707070707,7,0.08984375,0.9998950363873857,dino+siglip2+openclip,0.0966796875,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,1,0.08984375,extreme,openout<=0.05,0.025039939470589828
151,92,0.609271523178808,0.39072847682119205,59,0.08984375,0.9998950363873857,dino+siglip2+openclip,0.1474609375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,1,0.08984375,extreme,openout<=0.10,0.9989029568433762
92,91,0.9891304347826086,0.010869565217391304,1,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.08984375,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,1,0.0888671875,extreme,openout<=0.01,0.02720900423458312
92,91,0.9891304347826086,0.010869565217391304,1,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.08984375,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,1,0.0888671875,extreme,openout<=0.02,0.02720900423458312
97,92,0.9484536082474226,0.05154639175257732,5,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.0947265625,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,1,0.08984375,extreme,openout<=0.05,0.3949456852746866
140,92,0.6571428571428571,0.34285714285714286,48,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.13671875,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,1,0.08984375,extreme,openout<=0.10,0.9818174483268759
92,91,0.9891304347826086,0.010869565217391304,1,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.08984375,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,1,0.0888671875,extreme,openout<=0.01,0.02333544763912694
92,91,0.9891304347826086,0.010869565217391304,1,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.08984375,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,1,0.0888671875,extreme,openout<=0.02,0.02333544763912694
97,92,0.9484536082474226,0.05154639175257732,5,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.0947265625,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,1,0.08984375,extreme,openout<=0.05,0.3005962244160485
144,92,0.6388888888888888,0.3611111111111111,52,0.08984375,0.9999650121291286,dino+siglip2+openclip,0.140625,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,1,0.08984375,extreme,openout<=0.10,0.9816668976612195
91,90,0.989010989010989,0.01098901098901099,1,0.0888671875,1.0,DINOv3,0.0888671875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,1,0.087890625,extreme,openout<=0.01,0.058578606732938285
91,90,0.989010989010989,0.01098901098901099,1,0.0888671875,1.0,DINOv3,0.0888671875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,1,0.087890625,extreme,openout<=0.02,0.058578606732938285
107,91,0.8504672897196262,0.14953271028037382,16,0.0888671875,1.0,DINOv3,0.1044921875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,1,0.0888671875,extreme,openout<=0.05,0.8296026335558547
131,91,0.6946564885496184,0.3053435114503817,40,0.0888671875,1.0,DINOv3,0.1279296875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,1,0.0888671875,extreme,openout<=0.10,0.9519634980428016
91,91,1.0,0.0,0,0.08984375,1.0,SigLIP2,0.0888671875,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,1,0.0888671875,extreme,openout<=0.01,0.025411924919196933
91,91,1.0,0.0,0,0.08984375,1.0,SigLIP2,0.0888671875,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,1,0.0888671875,extreme,openout<=0.02,0.025411924919196933
106,92,0.8679245283018868,0.1320754716981132,14,0.08984375,1.0,SigLIP2,0.103515625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,1,0.08984375,extreme,openout<=0.05,0.8553302735834138
134,92,0.6865671641791045,0.31343283582089554,42,0.08984375,1.0,SigLIP2,0.130859375,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,1,0.08984375,extreme,openout<=0.10,0.959479205734854
91,91,1.0,0.0,0,0.08984375,0.9999766747527524,OpenCLIP-DFN5B,0.0888671875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,1,0.0888671875,extreme,openout<=0.01,0.015608655512952782
91,91,1.0,0.0,0,0.08984375,0.9999766747527524,OpenCLIP-DFN5B,0.0888671875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,1,0.0888671875,extreme,openout<=0.02,0.015608655512952782
110,92,0.8363636363636363,0.16363636363636364,18,0.08984375,0.9999766747527524,OpenCLIP-DFN5B,0.107421875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,1,0.08984375,extreme,openout<=0.05,0.9365733457238732
141,92,0.6524822695035462,0.3475177304964539,49,0.08984375,0.9999766747527524,OpenCLIP-DFN5B,0.1376953125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,1,0.08984375,extreme,openout<=0.10,0.9870784685042638
381,380,0.9973753280839895,0.0026246719160104987,1,0.6,0.9990743001302084,dino+siglip2+openclip,0.5953125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.25,2,0.59375,mild,openout<=0.01,0.07436809772489239
381,380,0.9973753280839895,0.0026246719160104987,1,0.6,0.9990743001302084,dino+siglip2+openclip,0.5953125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.25,2,0.59375,mild,openout<=0.02,0.07436809772489239
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.9990743001302084,dino+siglip2+openclip,0.609375,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.25,2,0.5984375,mild,openout<=0.05,0.9275415351184404
394,383,0.9720812182741116,0.027918781725888325,11,0.6,0.9990743001302084,dino+siglip2+openclip,0.615625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.25,2,0.5984375,mild,openout<=0.10,0.984959402679362
382,380,0.9947643979057592,0.005235602094240838,2,0.6,0.99810791015625,dino+siglip2+openclip,0.596875,learned_risk_head_only_no_fallback,0.0026041666666666665,1.0,opensemcom_risk_head,0.25,2,0.59375,mild,openout<=0.01,0.012407727157697411
382,380,0.9947643979057592,0.005235602094240838,2,0.6,0.99810791015625,dino+siglip2+openclip,0.596875,learned_risk_head_only_no_fallback,0.0026041666666666665,1.0,opensemcom_risk_head,0.25,2,0.59375,mild,openout<=0.02,0.012407727157697411
387,382,0.9870801033591732,0.012919896640826873,5,0.6,0.99810791015625,dino+siglip2+openclip,0.6046875,learned_risk_head_only_no_fallback,0.0026041666666666665,1.0,opensemcom_risk_head,0.25,2,0.596875,mild,openout<=0.05,0.9746850699186329
396,383,0.9671717171717171,0.03282828282828283,13,0.6,0.99810791015625,dino+siglip2+openclip,0.61875,learned_risk_head_only_no_fallback,0.0026041666666666665,1.0,opensemcom_risk_head,0.25,2,0.5984375,mild,openout<=0.10,0.9996816271543503
381,380,0.9973753280839895,0.0026246719160104987,1,0.6,0.9990743001302084,dino+siglip2+openclip,0.5953125,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.25,2,0.59375,mild,openout<=0.01,0.07436809772489239
381,380,0.9973753280839895,0.0026246719160104987,1,0.6,0.9990743001302084,dino+siglip2+openclip,0.5953125,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.25,2,0.59375,mild,openout<=0.02,0.07436809772489239
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.9990743001302084,dino+siglip2+openclip,0.609375,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.25,2,0.5984375,mild,openout<=0.05,0.9275415351184404
394,383,0.9720812182741116,0.027918781725888325,11,0.6,0.9990743001302084,dino+siglip2+openclip,0.615625,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.25,2,0.5984375,mild,openout<=0.10,0.984959402679362
382,381,0.9973821989528796,0.002617801047120419,1,0.6,0.9990743001302084,dino+siglip2+openclip,0.596875,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.25,2,0.5953125,mild,openout<=0.01,0.061226609512361384
382,381,0.9973821989528796,0.002617801047120419,1,0.6,0.9990743001302084,dino+siglip2+openclip,0.596875,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.25,2,0.5953125,mild,openout<=0.02,0.061226609512361384
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.9990743001302084,dino+siglip2+openclip,0.609375,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.25,2,0.5984375,mild,openout<=0.05,0.8640384402192333
394,383,0.9720812182741116,0.027918781725888325,11,0.6,0.9990743001302084,dino+siglip2+openclip,0.615625,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.25,2,0.5984375,mild,openout<=0.10,0.984959402679362
382,379,0.9921465968586387,0.007853403141361256,3,0.5953125,0.9999796549479166,DINOv3,0.596875,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.25,2,0.5921875,mild,openout<=0.01,0.13887803986544667
382,379,0.9921465968586387,0.007853403141361256,3,0.5953125,0.9999796549479166,DINOv3,0.596875,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.25,2,0.5921875,mild,openout<=0.02,0.13887803986544667
389,381,0.9794344473007712,0.02056555269922879,8,0.5953125,0.9999796549479166,DINOv3,0.6078125,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.25,2,0.5953125,mild,openout<=0.05,0.8903096248181253
394,381,0.9670050761421319,0.03299492385786802,13,0.5953125,0.9999796549479166,DINOv3,0.615625,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.25,2,0.5953125,mild,openout<=0.10,0.9596703443445139
376,372,0.9893617021276596,0.010638297872340425,4,0.590625,0.9998677571614584,SigLIP2,0.5875,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.25,2,0.58125,mild,openout<=0.01,0.04096036067545557
376,372,0.9893617021276596,0.010638297872340425,4,0.590625,0.9998677571614584,SigLIP2,0.5875,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.25,2,0.58125,mild,openout<=0.02,0.04096036067545557
385,377,0.9792207792207792,0.02077922077922078,8,0.590625,0.9998677571614584,SigLIP2,0.6015625,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.25,2,0.5890625,mild,openout<=0.05,0.6477620983226877
391,378,0.9667519181585678,0.03324808184143223,13,0.590625,0.9998677571614584,SigLIP2,0.6109375,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.25,2,0.590625,mild,openout<=0.10,0.9417976949687251
378,377,0.9973544973544973,0.0026455026455026454,1,0.6,0.9992574055989584,OpenCLIP-DFN5B,0.590625,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.25,2,0.5890625,mild,openout<=0.01,0.053867388116017205
378,377,0.9973544973544973,0.0026455026455026454,1,0.6,0.9992574055989584,OpenCLIP-DFN5B,0.590625,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.25,2,0.5890625,mild,openout<=0.02,0.053867388116017205
388,383,0.9871134020618557,0.01288659793814433,5,0.6,0.9992574055989584,OpenCLIP-DFN5B,0.60625,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.25,2,0.5984375,mild,openout<=0.05,0.9343312046686679
394,383,0.9720812182741116,0.027918781725888325,11,0.6,0.9992574055989584,OpenCLIP-DFN5B,0.615625,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.25,2,0.5984375,mild,openout<=0.10,0.9837561141455249
381,380,0.9973753280839895,0.0026246719160104987,1,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4252232142857143,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.5,2,0.42410714285714285,medium,openout<=0.01,0.07436809772489239
