accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
381,380,0.9973753280839895,0.0026246719160104987,1,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4252232142857143,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.5,2,0.42410714285714285,medium,openout<=0.02,0.07436809772489239
403,383,0.9503722084367245,0.04962779156327544,20,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4497767857142857,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.5,2,0.42745535714285715,medium,openout<=0.05,0.9275415351184404
427,383,0.8969555035128806,0.10304449648711944,44,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4765625,learned_selective_risk+semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom,0.5,2,0.42745535714285715,medium,openout<=0.10,0.984959402679362
385,380,0.987012987012987,0.012987012987012988,5,0.42857142857142855,0.9984156290690104,dino+siglip2+openclip,0.4296875,learned_risk_head_only_no_fallback,0.005208333333333333,1.0,opensemcom_risk_head,0.5,2,0.42410714285714285,medium,openout<=0.01,0.012407727157697411
385,380,0.987012987012987,0.012987012987012988,5,0.42857142857142855,0.9984156290690104,dino+siglip2+openclip,0.4296875,learned_risk_head_only_no_fallback,0.005208333333333333,1.0,opensemcom_risk_head,0.5,2,0.42410714285714285,medium,openout<=0.02,0.012407727157697411
402,382,0.9502487562189055,0.04975124378109453,20,0.42857142857142855,0.9984156290690104,dino+siglip2+openclip,0.4486607142857143,learned_risk_head_only_no_fallback,0.005208333333333333,1.0,opensemcom_risk_head,0.5,2,0.4263392857142857,medium,openout<=0.05,0.9746850699186329
428,383,0.8948598130841121,0.10514018691588785,45,0.42857142857142855,0.9984156290690104,dino+siglip2+openclip,0.47767857142857145,learned_risk_head_only_no_fallback,0.005208333333333333,1.0,opensemcom_risk_head,0.5,2,0.42745535714285715,medium,openout<=0.10,0.9996816271543503
381,380,0.9973753280839895,0.0026246719160104987,1,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4252232142857143,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.5,2,0.42410714285714285,medium,openout<=0.01,0.07436809772489239
381,380,0.9973753280839895,0.0026246719160104987,1,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4252232142857143,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.5,2,0.42410714285714285,medium,openout<=0.02,0.07436809772489239
403,383,0.9503722084367245,0.04962779156327544,20,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4497767857142857,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.5,2,0.42745535714285715,medium,openout<=0.05,0.9275415351184404
427,383,0.8969555035128806,0.10304449648711944,44,0.42857142857142855,0.9989420572916666,dino+siglip2+openclip,0.4765625,mixed_open_calibration_no_fallback,0.0026041666666666665,1.0,opensemcom_calibrated,0.5,2,0.42745535714285715,medium,openout<=0.10,0.984959402679362
382,381,0.9973821989528796,0.002617801047120419,1,0.42857142857142855,0.9989267985026041,dino+siglip2+openclip,0.4263392857142857,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.5,2,0.4252232142857143,medium,openout<=0.01,0.061226609512361384
382,381,0.9973821989528796,0.002617801047120419,1,0.42857142857142855,0.9989267985026041,dino+siglip2+openclip,0.4263392857142857,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.5,2,0.4252232142857143,medium,openout<=0.02,0.061226609512361384
402,383,0.9527363184079602,0.0472636815920398,19,0.42857142857142855,0.9989267985026041,dino+siglip2+openclip,0.4486607142857143,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.5,2,0.42745535714285715,medium,openout<=0.05,0.8640384402192333
430,383,0.8906976744186047,0.10930232558139535,47,0.42857142857142855,0.9989267985026041,dino+siglip2+openclip,0.4799107142857143,semantic_harq_refine_no_fallback,0.0026041666666666665,1.0,opensemcom_harq_refine,0.5,2,0.42745535714285715,medium,openout<=0.10,0.984959402679362
386,379,0.9818652849740933,0.018134715025906734,7,0.4252232142857143,0.9997762044270834,DINOv3,0.43080357142857145,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.5,2,0.42299107142857145,medium,openout<=0.01,0.13887803986544667
386,379,0.9818652849740933,0.018134715025906734,7,0.4252232142857143,0.9997762044270834,DINOv3,0.43080357142857145,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.5,2,0.42299107142857145,medium,openout<=0.02,0.13887803986544667
411,381,0.927007299270073,0.072992700729927,30,0.4252232142857143,0.9997762044270834,DINOv3,0.45870535714285715,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.5,2,0.4252232142857143,medium,openout<=0.05,0.8903096248181253
420,381,0.9071428571428571,0.09285714285714286,39,0.4252232142857143,0.9997762044270834,DINOv3,0.46875,one_vs_rest,0.0,0.9921875,dino_one_vs_rest,0.5,2,0.4252232142857143,medium,openout<=0.10,0.9596703443445139
377,372,0.986737400530504,0.013262599469496022,5,0.421875,0.999542236328125,SigLIP2,0.42075892857142855,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.5,2,0.41517857142857145,medium,openout<=0.01,0.04096036067545557
377,372,0.986737400530504,0.013262599469496022,5,0.421875,0.999542236328125,SigLIP2,0.42075892857142855,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.5,2,0.41517857142857145,medium,openout<=0.02,0.04096036067545557
394,377,0.9568527918781726,0.04314720812182741,17,0.421875,0.999542236328125,SigLIP2,0.43973214285714285,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.5,2,0.42075892857142855,medium,openout<=0.05,0.6477620983226877
408,378,0.9264705882352942,0.07352941176470588,30,0.421875,0.999542236328125,SigLIP2,0.45535714285714285,best_ood:one_vs_rest,0.0,0.984375,siglip2_best_ood,0.5,2,0.421875,medium,openout<=0.10,0.9417976949687251
378,377,0.9973544973544973,0.0026455026455026454,1,0.42857142857142855,0.9993336995442709,OpenCLIP-DFN5B,0.421875,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.5,2,0.42075892857142855,medium,openout<=0.01,0.053867388116017205
378,377,0.9973544973544973,0.0026455026455026454,1,0.42857142857142855,0.9993336995442709,OpenCLIP-DFN5B,0.421875,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.5,2,0.42075892857142855,medium,openout<=0.02,0.053867388116017205
401,383,0.9551122194513716,0.04488778054862843,18,0.42857142857142855,0.9993336995442709,OpenCLIP-DFN5B,0.44754464285714285,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.5,2,0.42745535714285715,medium,openout<=0.05,0.9343312046686679
415,383,0.9228915662650602,0.07710843373493977,32,0.42857142857142855,0.9993336995442709,OpenCLIP-DFN5B,0.46316964285714285,best_ood:one_vs_rest,0.0026041666666666665,1.0,openclip_best_ood,0.5,2,0.42745535714285715,medium,openout<=0.10,0.9837561141455249
254,253,0.9960629921259843,0.003937007874015748,1,0.25,0.9998677571614584,dino+siglip2+openclip,0.248046875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,2,0.2470703125,hard,openout<=0.01,0.07436809772489239
254,253,0.9960629921259843,0.003937007874015748,1,0.25,0.9998677571614584,dino+siglip2+openclip,0.248046875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,2,0.2470703125,hard,openout<=0.02,0.07436809772489239
277,256,0.924187725631769,0.07581227436823104,21,0.25,0.9998677571614584,dino+siglip2+openclip,0.2705078125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,2,0.25,hard,openout<=0.05,0.9275415351184404
304,256,0.8421052631578947,0.15789473684210525,48,0.25,0.9998677571614584,dino+siglip2+openclip,0.296875,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.75,2,0.25,hard,openout<=0.10,0.984959402679362
258,253,0.9806201550387597,0.01937984496124031,5,0.25,0.9992879231770834,dino+siglip2+openclip,0.251953125,learned_risk_head_only_no_fallback,0.00390625,1.0,opensemcom_risk_head,0.75,2,0.2470703125,hard,openout<=0.01,0.012407727157697411
258,253,0.9806201550387597,0.01937984496124031,5,0.25,0.9992879231770834,dino+siglip2+openclip,0.251953125,learned_risk_head_only_no_fallback,0.00390625,1.0,opensemcom_risk_head,0.75,2,0.2470703125,hard,openout<=0.02,0.012407727157697411
281,255,0.9074733096085409,0.09252669039145907,26,0.25,0.9992879231770834,dino+siglip2+openclip,0.2744140625,learned_risk_head_only_no_fallback,0.00390625,1.0,opensemcom_risk_head,0.75,2,0.2490234375,hard,openout<=0.05,0.9746850699186329
306,256,0.8366013071895425,0.16339869281045752,50,0.25,0.9992879231770834,dino+siglip2+openclip,0.298828125,learned_risk_head_only_no_fallback,0.00390625,1.0,opensemcom_risk_head,0.75,2,0.25,hard,openout<=0.10,0.9996816271543503
254,253,0.9960629921259843,0.003937007874015748,1,0.25,0.9998677571614584,dino+siglip2+openclip,0.248046875,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,2,0.2470703125,hard,openout<=0.01,0.07436809772489239
254,253,0.9960629921259843,0.003937007874015748,1,0.25,0.9998677571614584,dino+siglip2+openclip,0.248046875,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,2,0.2470703125,hard,openout<=0.02,0.07436809772489239
277,256,0.924187725631769,0.07581227436823104,21,0.25,0.9998677571614584,dino+siglip2+openclip,0.2705078125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,2,0.25,hard,openout<=0.05,0.9275415351184404
304,256,0.8421052631578947,0.15789473684210525,48,0.25,0.9998677571614584,dino+siglip2+openclip,0.296875,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.75,2,0.25,hard,openout<=0.10,0.984959402679362
255,254,0.996078431372549,0.00392156862745098,1,0.25,0.9998575846354166,dino+siglip2+openclip,0.2490234375,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,2,0.248046875,hard,openout<=0.01,0.061226609512361384
255,254,0.996078431372549,0.00392156862745098,1,0.25,0.9998575846354166,dino+siglip2+openclip,0.2490234375,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,2,0.248046875,hard,openout<=0.02,0.061226609512361384
275,256,0.9309090909090909,0.06909090909090909,19,0.25,0.9998575846354166,dino+siglip2+openclip,0.2685546875,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,2,0.25,hard,openout<=0.05,0.8640384402192333
308,256,0.8311688311688312,0.16883116883116883,52,0.25,0.9998575846354166,dino+siglip2+openclip,0.30078125,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.75,2,0.25,hard,openout<=0.10,0.984959402679362
256,252,0.984375,0.015625,4,0.2470703125,0.9999542236328125,DINOv3,0.25,one_vs_rest,0.0,0.98828125,dino_one_vs_rest,0.75,2,0.24609375,hard,openout<=0.01,0.13887803986544667
256,252,0.984375,0.015625,4,0.2470703125,0.9999542236328125,DINOv3,0.25,one_vs_rest,0.0,0.98828125,dino_one_vs_rest,0.75,2,0.24609375,hard,openout<=0.02,0.13887803986544667
286,253,0.8846153846153846,0.11538461538461539,33,0.2470703125,0.9999542236328125,DINOv3,0.279296875,one_vs_rest,0.0,0.98828125,dino_one_vs_rest,0.75,2,0.2470703125,hard,openout<=0.05,0.8903096248181253
309,253,0.8187702265372169,0.18122977346278318,56,0.2470703125,0.9999542236328125,DINOv3,0.3017578125,one_vs_rest,0.0,0.98828125,dino_one_vs_rest,0.75,2,0.2470703125,hard,openout<=0.10,0.9596703443445139
250,247,0.988,0.012,3,0.2470703125,0.999725341796875,SigLIP2,0.244140625,best_ood:one_vs_rest,0.0,0.98828125,siglip2_best_ood,0.75,2,0.2412109375,hard,openout<=0.01,0.04096036067545557
250,247,0.988,0.012,3,0.2470703125,0.999725341796875,SigLIP2,0.244140625,best_ood:one_vs_rest,0.0,0.98828125,siglip2_best_ood,0.75,2,0.2412109375,hard,openout<=0.02,0.04096036067545557
261,252,0.9655172413793104,0.034482758620689655,9,0.2470703125,0.999725341796875,SigLIP2,0.2548828125,best_ood:one_vs_rest,0.0,0.98828125,siglip2_best_ood,0.75,2,0.24609375,hard,openout<=0.05,0.6477620983226877
284,253,0.8908450704225352,0.10915492957746478,31,0.2470703125,0.999725341796875,SigLIP2,0.27734375,best_ood:one_vs_rest,0.0,0.98828125,siglip2_best_ood,0.75,2,0.2470703125,hard,openout<=0.10,0.9417976949687251
250,250,1.0,0.0,0,0.25,0.9999440511067709,OpenCLIP-DFN5B,0.244140625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,2,0.244140625,hard,openout<=0.01,0.053867388116017205
250,250,1.0,0.0,0,0.25,0.9999440511067709,OpenCLIP-DFN5B,0.244140625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,2,0.244140625,hard,openout<=0.02,0.053867388116017205
275,256,0.9309090909090909,0.06909090909090909,19,0.25,0.9999440511067709,OpenCLIP-DFN5B,0.2685546875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,2,0.25,hard,openout<=0.05,0.9343312046686679
303,256,0.8448844884488449,0.1551155115511551,47,0.25,0.9999440511067709,OpenCLIP-DFN5B,0.2958984375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,2,0.25,hard,openout<=0.10,0.9837561141455249
93,90,0.967741935483871,0.03225806451612903,3,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.0908203125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,2,0.087890625,extreme,openout<=0.01,0.07436809772489239
93,90,0.967741935483871,0.03225806451612903,3,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.0908203125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,2,0.087890625,extreme,openout<=0.02,0.07436809772489239
114,92,0.8070175438596491,0.19298245614035087,22,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.111328125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,2,0.08984375,extreme,openout<=0.05,0.9275415351184404
136,92,0.6764705882352942,0.3235294117647059,44,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.1328125,learned_selective_risk+semantic_harq_refine_no_fallback,0.0,1.0,opensemcom,0.91,2,0.08984375,extreme,openout<=0.10,0.984959402679362
96,90,0.9375,0.0625,6,0.08984375,0.9990086769919762,dino+siglip2+openclip,0.09375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,2,0.087890625,extreme,openout<=0.01,0.012407727157697411
96,90,0.9375,0.0625,6,0.08984375,0.9990086769919762,dino+siglip2+openclip,0.09375,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,2,0.087890625,extreme,openout<=0.02,0.012407727157697411
110,91,0.8272727272727273,0.17272727272727273,19,0.08984375,0.9990086769919762,dino+siglip2+openclip,0.107421875,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,2,0.0888671875,extreme,openout<=0.05,0.9746850699186329
142,92,0.647887323943662,0.352112676056338,50,0.08984375,0.9990086769919762,dino+siglip2+openclip,0.138671875,learned_risk_head_only_no_fallback,0.0,1.0,opensemcom_risk_head,0.91,2,0.08984375,extreme,openout<=0.10,0.9996816271543503
93,90,0.967741935483871,0.03225806451612903,3,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.0908203125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,2,0.087890625,extreme,openout<=0.01,0.07436809772489239
93,90,0.967741935483871,0.03225806451612903,3,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.0908203125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,2,0.087890625,extreme,openout<=0.02,0.07436809772489239
114,92,0.8070175438596491,0.19298245614035087,22,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.111328125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,2,0.08984375,extreme,openout<=0.05,0.9275415351184404
136,92,0.6764705882352942,0.3235294117647059,44,0.08984375,0.9997900727747714,dino+siglip2+openclip,0.1328125,mixed_open_calibration_no_fallback,0.0,1.0,opensemcom_calibrated,0.91,2,0.08984375,extreme,openout<=0.10,0.984959402679362
94,91,0.9680851063829787,0.031914893617021274,3,0.08984375,0.9997784101511477,dino+siglip2+openclip,0.091796875,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,2,0.0888671875,extreme,openout<=0.01,0.061226609512361384
94,91,0.9680851063829787,0.031914893617021274,3,0.08984375,0.9997784101511477,dino+siglip2+openclip,0.091796875,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,2,0.0888671875,extreme,openout<=0.02,0.061226609512361384
112,92,0.8214285714285714,0.17857142857142858,20,0.08984375,0.9997784101511477,dino+siglip2+openclip,0.109375,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,2,0.08984375,extreme,openout<=0.05,0.8640384402192333
140,92,0.6571428571428571,0.34285714285714286,48,0.08984375,0.9997784101511477,dino+siglip2+openclip,0.13671875,semantic_harq_refine_no_fallback,0.0,1.0,opensemcom_harq_refine,0.91,2,0.08984375,extreme,openout<=0.10,0.984959402679362
94,91,0.9680851063829787,0.031914893617021274,3,0.0888671875,0.9999766747527524,DINOv3,0.091796875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,2,0.0888671875,extreme,openout<=0.01,0.13887803986544667
94,91,0.9680851063829787,0.031914893617021274,3,0.0888671875,0.9999766747527524,DINOv3,0.091796875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,2,0.0888671875,extreme,openout<=0.02,0.13887803986544667
118,91,0.7711864406779662,0.2288135593220339,27,0.0888671875,0.9999766747527524,DINOv3,0.115234375,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,2,0.0888671875,extreme,openout<=0.05,0.8903096248181253
143,91,0.6363636363636364,0.36363636363636365,52,0.0888671875,0.9999766747527524,DINOv3,0.1396484375,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,2,0.0888671875,extreme,openout<=0.10,0.9596703443445139
90,90,1.0,0.0,0,0.08984375,0.9999766747527524,SigLIP2,0.087890625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,2,0.087890625,extreme,openout<=0.01,0.04096036067545557
90,90,1.0,0.0,0,0.08984375,0.9999766747527524,SigLIP2,0.087890625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,2,0.087890625,extreme,openout<=0.02,0.04096036067545557
100,92,0.92,0.08,8,0.08984375,0.9999766747527524,SigLIP2,0.09765625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,2,0.08984375,extreme,openout<=0.05,0.6477620983226877
122,92,0.7540983606557377,0.2459016393442623,30,0.08984375,0.9999766747527524,SigLIP2,0.119140625,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,2,0.08984375,extreme,openout<=0.10,0.9417976949687251
92,90,0.9782608695652174,0.021739130434782608,2,0.08984375,0.9998600485165142,OpenCLIP-DFN5B,0.08984375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,2,0.087890625,extreme,openout<=0.01,0.053867388116017205
92,90,0.9782608695652174,0.021739130434782608,2,0.08984375,0.9998600485165142,OpenCLIP-DFN5B,0.08984375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,2,0.087890625,extreme,openout<=0.02,0.053867388116017205
111,92,0.8288288288288288,0.17117117117117117,19,0.08984375,0.9998600485165142,OpenCLIP-DFN5B,0.1083984375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,2,0.08984375,extreme,openout<=0.05,0.9343312046686679
137,92,0.6715328467153284,0.3284671532846715,45,0.08984375,0.9998600485165142,OpenCLIP-DFN5B,0.1337890625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,2,0.08984375,extreme,openout<=0.10,0.9837561141455249
